0.5477276957693596,1.5005066824271043,-0.5477276957693596,0.21508845881957173,0.35365496569724053,-0.24012554207437103
0.5508258549465364,1.474511036346129,-0.5301871419329962,0.21379116064301812,0.34742543770419504,-0.23617987131121462
0.5282470029571695,1.568174097228069,-0.5665546203774189,0.2309147760449802,0.3572889772347436,-0.2296883058326953
0.49557026361464834,1.6551249712308098,-0.6157770987794925,0.25378334747239206,0.3626689029553766,-0.22067703942757197
0.43196760486750124,1.738071679961426,-0.6560815562843644,0.2722509568260235,0.37316496465976245,-0.21777396810415456
0.38017922726998266,1.7777226517756375,-0.6767187195850186,0.28237155011313,0.382211550877376,-0.21556525871123527
0.3489879745794141,1.7752176133493958,-0.6733217158619366,0.2804764538768911,0.38531095731380577,-0.2149670227087909
0.33129748876425585,1.7509928648622548,-0.6557881014131715,0.2718431862452725,0.3846287055765878,-0.2144485380288892
0.319734437265514,1.719312739899789,-0.6328426163249297,0.26064255254315877,0.38223375713320246,-0.21386423062260967
0.30880210730920776,1.688215689452295,-0.6107493705752426,0.24952693222146088,0.3795640625394026,-0.21360533303903706
0.3004642901170228,1.6575390063317585,-0.5912357063430865,0.23898399655426217,0.3763488710667475,-0.21329288178754932
0.30740485537645534,1.6265507733933178,-0.5857411572449086,0.23220166263908254,0.3714289157259432,-0.21082264782349247
0.316027689791172,1.5997230529087327,-0.5800890138691083,0.22610500815192597,0.3656092802281912,-0.2074679039968076
0.3254807485063508,1.5766883887407095,-0.5749617822872497,0.22092102001593455,0.35895493064223744,-0.20327062756216524
0.3341218347269926,1.5571816275015582,-0.5699827767969794,0.21679875966240925,0.352327385174331,-0.1983788016961387
0.34130817490626675,1.5405052680175113,-0.5655565509975882,0.21383048039708752,0.34569821941175516,-0.1928384761669958
0.34659274141617435,1.5258554475801116,-0.5619535915165945,0.21203551634723442,0.33894716989657553,-0.18669119491833883
0.3504264064506312,1.5121602418195297,-0.5599931845173652,0.21121300349565736,0.3318388530703942,-0.1801871784562934
0.35206915535685457,1.4987564247759102,-0.558960157690366,0.2099132229555266,0.32483409532371343,-0.17478226667096902
0.351573524454875,1.4848373948541411,-0.5585894087805904,0.2078045430022316,0.3178962560622888,-0.17071014890558758
0.34963595164898564,1.4695456863545837,-0.5589291129751713,0.20505282051475915,0.31083900636127304,-0.16765937457128682
0.34670344473673376,1.4522699118895064,-0.5595206025076098,0.20284102343938037,0.3040495096898552,-0.16430472768538015
0.3435256127196263,1.432509545202378,-0.5599766488234733,0.20140665040654632,0.29852533109020957,-0.16044311788977747
0.34072036178375437,1.4100200495276674,-0.559639821801014,0.20045683577151574,0.2944205158565878,-0.15619587552384714
