0.7038914113541149,-0.0021323880728435426,-0.49754460062372363,0.08950163642447283,0.012501823439238556,-0.011021331171582091,-0.03150924002616732,-0.1,-0.1,0.1,-0.038720351006320014,0.03511599667079077,0
0.7038914113541149,0.0014886769883265334,-0.49447045231520415,-0.010498363575527178,0.11250182343923856,-0.1110213311715821,0.0684907599738327,0.0,0.0,0.2,0.06127964899367999,0.13511599667079077,0
0.7071918297572338,0.00019981737159319797,-0.4909978153760127,0.08950163642447283,0.21250182343923857,-0.21102133117158212,0.1684907599738327,-0.1,-0.1,0.30000000000000004,0.06828268774743074,0.23511599667079078,0
0.7079387397029048,-0.0024821728935558963,-0.48741968932352775,0.15822908406244235,0.3125018234392386,-0.31102133117158215,0.2684907599738327,-0.18935288351461077,-0.2,0.4,-0.007501705592922514,0.3351159966707908,0
0.7080225990742137,-0.005574634209384385,-0.48385674782811333,0.2047395851470434,0.4033663210514473,-0.4110213311715821,0.33211462834249394,-0.2570748066645798,-0.30000000000000004,0.5,-0.10750170559292252,0.4323971875799342,0
0.7085133817693312,-0.00868519097781466,-0.480515594781533,0.24597638766404606,0.46799756366009837,-0.5110213311715821,0.37300962999463777,-0.3196711626680127,-0.4,0.6,-0.20750170559292253,0.5164854959908592,0
0.7093946671732563,-0.011814276653993924,-0.47738857347818653,0.2906022457010721,0.5174719166797149,-0.6110213311715821,0.40256846952509606,-0.3854516778430072,-0.5,0.7,-0.30750170559292256,0.5879132955267614,0
0.7106690921669275,-0.014962848031725583,-0.4744783727408489,0.34389315190312997,0.556855725371493,-0.7040929665937874,0.426150022188782,-0.4595472128062573,-0.6,0.7999999999999999,-0.40750170559292254,0.6465950957319497,0
0.7123777589073224,-0.01813320694238532,-0.4718086593049419,0.41010194246996456,0.5890386013584844,-0.7856007479153686,0.44733653442167415,-0.5461363336864032,-0.7,0.8999999999999999,-0.5075017055929225,0.6911983214117781,0
0.7146043734850466,-0.021329073396195043,-0.4694264687718184,0.4923742656820439,0.6156024520556057,-0.8595122410596301,0.46888033165752563,-0.6461363336864032,-0.7999999999999999,0.9999999999999999,-0.6075017055929225,0.7190091329971398,0
